SRR_ID	Tissue	Log2TPM1
SRR6240092	Spleen	0.778899895
SRR6240085	Spleen	0.790758695
SRR6240082	Spleen	0.805028247
SRR6240087	Spleen	0.809438317
SRR11939160	Spleen	0.831281399
SRR6240091	Spleen	0.865778694
SRR6240086	Spleen	0.936297588
SRR6240080	Spleen	0.946864083
SRR6240088	Spleen	1.015177109
SRR11939161	Spleen	1.052901348
SRR6240093	Spleen	1.056399712
SRR10764644	Spleen	1.122640254
ERR789434	Spleen	1.238712889
SRR6240090	Spleen	1.239804334
SRR5803011	Spleen	1.312929411
SRR10764655	Spleen	1.364860382
SRR5803012	Spleen	1.419395963
SRR10764487	Spleen	1.427146475
SRR5803013	Spleen	1.43447024
SRR5803010	Spleen	1.454024771
SRR6240089	Spleen	1.512918607
SRR10764599	Spleen	1.569413803
SRR10764476	Spleen	1.594645044
ERX1886683	Spleen	1.608084875
SRR10764656	Spleen	1.694161228
SRR12697133	Spleen	1.735482752
SRR2564759	Spleen	1.737806584
SRR6240077	Spleen	1.741492442
ERR1815470	Spleen	1.795765286
ERR972387	Spleen	1.795765286
SRR6240083	Spleen	1.804740865
SRR10764588	Spleen	1.8237029
ERX1886674	Spleen	1.892466025
SRR6240079	Spleen	1.906318021
ERR1815480	Spleen	1.909430195
SRR10764647	Spleen	1.94358794
SRR6240076	Spleen	1.979078187
SRR6240078	Spleen	2.013338263
ERR1464216	Spleen	2.079175667
ERR789450	Spleen	2.163869341
SRR12697132	Spleen	2.520831803
SRR5190478	Spleen	2.542998154
ERR1464215	Spleen	2.905073772
ERR1815474	Spleen	2.943041943
SRR3160000	Spleen	3.223705964
SRR5190480	Spleen	3.230049727
SRR3160030	Spleen	3.315065344
SRR3160077	Spleen	3.34383403
SRR5190482	Spleen	3.379049343
SRR5027061	Spleen	3.508430427
SRR3160010	Spleen	3.518959828
SRR8318483	Spleen	3.556710324
SRR6203161	Spleen	3.559865348
SRR3160020	Spleen	3.615303053
SRR6203134	Spleen	3.620018956
SRR6203159	Spleen	3.652128157
SRR3354390	Spleen	3.6670317
SRR3160040	Spleen	3.669345439
SRR3160050	Spleen	3.672609656
SRR5190466	Spleen	3.773349393
SRR6203217	Spleen	3.786793412
SRR3160070	Spleen	3.795068077
SRR6203162	Spleen	3.803843357
SRR5190470	Spleen	3.805926669
SRR6203137	Spleen	3.807443645
SRR6203151	Spleen	3.851845568
SRR3160060	Spleen	3.909022285
SRR3159990	Spleen	3.913621393
SRR5190468	Spleen	4.065066711
SRR6203127	Spleen	4.15324971
SRR6203128	Spleen	4.184857654
SRR3390777	Spleen	4.74810191
SRR6203218	Spleen	4.980004958
SRR6203216	Spleen	5.114187468
ERR789442	Spleen	5.460275054
SRR11939472	Stomach	0.5152593
CNR0262792	Stomach	0.704533821
CNR0262744	Stomach	0.815017096
CNR0262753	Stomach	1.416143622
CNR0262779	Stomach	1.632228192
CNR0262762	Stomach	1.877277016
CNR0262771	Stomach	2.380426085
SRR139076	Testis	0
SRR3091848	Testis	0
SRR3091849	Testis	0
SRR3091850	Testis	0
SRR3091852	Testis	0
SRR3091853	Testis	0
SRX7277000	Testis	0.105963639
SRX7276993	Testis	0.201795685
SRR689214	Testis	0.294282549
SRX7276997	Testis	0.297632817
SRX7276991	Testis	0.327808063
SRR689218	Testis	0.354018779
SRX7277001	Testis	0.362181461
SRX7277004	Testis	0.430225316
SRX7276992	Testis	0.430655669
SRR689212	Testis	0.438004284
SRR689213	Testis	0.440186809
SRR689216	Testis	0.456817712
SRR8237163	Testis	0.459322494
SRR689211	Testis	0.463556545
SRR7041998	Testis	0.475152346
SRX7276995	Testis	0.495766784
SRX7276994	Testis	0.506589756
SRX7277005	Testis	0.510401944
SRR3091856	Testis	0.513243116
SRR7786325	Testis	0.546789286
SRR7041999	Testis	0.558016794
SRR7042000	Testis	0.566334906
SRR689219	Testis	0.575499191
SRR7041995	Testis	0.576811374
SRX7276998	Testis	0.584536362
SRR689220	Testis	0.597607449
SRR689217	Testis	0.5987406
SRR3091851	Testis	0.608071151
SRR7041997	Testis	0.60891614
SRR7041968	Testis	0.620836925
SRR7041994	Testis	0.625604352
SRR7041984	Testis	0.628996572
SRR7138133	Testis	0.638233278
SRR7786309	Testis	0.638233278
SRR7041982	Testis	0.642759787
SRR689215	Testis	0.650687368
SRR3091854	Testis	0.657329026
SRR7786305	Testis	0.667006486
SRX7277003	Testis	0.692349526
SRR7786313	Testis	0.702274547
SRR7042001	Testis	0.735226676
SRX7276989	Testis	0.769143755
SRR7138140	Testis	0.775777081
SRR7786316	Testis	0.775777081
SRR7138139	Testis	0.785523769
SRR7786315	Testis	0.785523769
SRR3091857	Testis	0.809770032
SRX7276999	Testis	0.848261376
SRX7276986	Testis	0.854469683
SRX7277002	Testis	0.88380769
SRR7138135	Testis	0.886766292
SRR7786311	Testis	0.886766292
SRR7041996	Testis	0.914236914
SRR3091858	Testis	0.915683804
SRR2564762	Testis	0.927890387
SRR7786324	Testis	0.931664905
SRR7041993	Testis	0.957536515
SRR7138134	Testis	0.967434246
SRR7786310	Testis	0.967434246
SRR7041987	Testis	1.007778204
SRX7277006	Testis	1.010582931
SRR3091855	Testis	1.029107234
SRR7138123	Testis	1.034319969
SRR7786299	Testis	1.034319969
SRR7786302	Testis	1.034779158
SRR7041969	Testis	1.078112456
SRR7786327	Testis	1.083012483
SRR7041981	Testis	1.11774158
SRR7138130	Testis	1.137813014
SRR7786306	Testis	1.137813014
SRR7041979	Testis	1.147607582
SRR8237164	Testis	1.163831673
SRR7041972	Testis	1.165391671
SRR7041990	Testis	1.166712874
SRR7041977	Testis	1.174291356
SRX7276996	Testis	1.176169558
SRR7041992	Testis	1.215413949
SRR7041958	Testis	1.22526012
SRR7041971	Testis	1.22545942
SRR7138136	Testis	1.247239716
SRR7786312	Testis	1.247239716
SRR7786320	Testis	1.247688158
SRR7786300	Testis	1.271981969
SRR7041967	Testis	1.31496619
SRR7138142	Testis	1.32610528
SRR7786318	Testis	1.32610528
SRR7138128	Testis	1.327091195
SRR7786304	Testis	1.327091195
SRR7786307	Testis	1.333977233
SRR7786308	Testis	1.353733737
SRR7138122	Testis	1.353771558
SRR7786298	Testis	1.353771558
SRR7138150	Testis	1.371297342
SRR7786326	Testis	1.371297342
SRR7041980	Testis	1.378035455
SRR7786303	Testis	1.398665036
SRR3091847	Testis	1.407814448
SRR7138141	Testis	1.413030216
SRR7786317	Testis	1.413030216
SRR7138138	Testis	1.418299529
SRR7786314	Testis	1.418299529
ERR1815471	Testis	1.440085258
SRR7041985	Testis	1.442576242
SRR7041954	Testis	1.456947521
SRR7041986	Testis	1.473911048
SRR7138153	Testis	1.475275327
SRR7786329	Testis	1.475275327
SRR7041955	Testis	1.495445995
SRR7786323	Testis	1.505193797
SRR7041963	Testis	1.50824
SRR7041973	Testis	1.510622213
SRR7041988	Testis	1.546327516
SRR7041957	Testis	1.550402283
SRR7041959	Testis	1.556436282
ERR1815475	Testis	1.5568149
SRR7786321	Testis	1.556952688
SRR7041989	Testis	1.568096818
SRR7041962	Testis	1.575711679
SRR7041956	Testis	1.593099873
SRR7786322	Testis	1.599908083
SRR11939453	Testis	1.604065629
SRR7041961	Testis	1.604965138
SRR7041966	Testis	1.608307287
SRR7041983	Testis	1.612896916
SRR7786301	Testis	1.670853023
SRR7041978	Testis	1.674764797
SRR7041965	Testis	1.685637453
SRR8237161	Testis	1.690368819
SRR7786328	Testis	1.725730688
SRR7041976	Testis	1.761472088
SRR6705574	Testis	1.779467336
SRR7041964	Testis	1.780547799
SRR7138143	Testis	1.783874001
SRR7786319	Testis	1.783874001
ERR1815481	Testis	1.805248699
SRR5803803	Testis	1.808066613
SRR7041974	Testis	1.815256525
SRR5803805	Testis	1.819296223
SRR7041970	Testis	1.823314449
SRR8237162	Testis	1.848786966
SRR8237167	Testis	1.868597088
SRR7041991	Testis	1.879699102
SRR8237166	Testis	1.921731847
SRR8237165	Testis	1.95509962
SRR7041960	Testis	1.956677844
SRR11939454	Testis	1.966937979
SRR6705577	Testis	1.971061947
SRR543893	Testis	1.995039069
SRR5803804	Testis	2.035971522
SRR5803806	Testis	2.038794353
SRR6705576	Testis	2.065812856
SRR5802426	Testis	2.210363926
SRR7041975	Testis	2.215328829
SRR5802424	Testis	2.300888077
SRR11939455	Testis	2.320773188
SRR6705575	Testis	2.339803551
SRX1427692	Testis	2.357204027
SRX1427685	Testis	2.358738327
SRR5802425	Testis	2.375727589
SRX1427688	Testis	2.391227983
SRX1427690	Testis	2.420609055
SRR5802423	Testis	2.465399883
SRX1427693	Testis	2.477059193
SRX1427684	Testis	2.500334758
SRX1427694	Testis	2.548890078
SRX1427687	Testis	2.621006959
SRX1427689	Testis	2.62838937
SRX1427698	Testis	2.640316209
SRX1427691	Testis	2.642013673
SRX1427695	Testis	2.661338026
SRX1427696	Testis	2.694120879
SRX1427699	Testis	2.770949741
SRX1427702	Testis	2.782118529
SRX1427686	Testis	2.782532069
SRX1427700	Testis	2.811140735
SRX1427703	Testis	2.895443587
SRX1427697	Testis	2.930417923
ERR3417952	Testis	2.95434504
SRX1427701	Testis	3.003454002
SRR543739	Testis	3.014859434
ERR3417904	Testis	3.315747643
ERR3418012	Testis	3.375177923
SRR543897	Testis	5.166927817
SRR10764631	Thymus	1.381490485
SRR10764630	Thymus	1.387125933
SRR2123885	Thymus	1.857153746
SRR2123889	Thymus	2.146802482
SRR2123886	Thymus	2.1482378
SRR2123892	Thymus	2.363803257
SRR2123887	Thymus	2.464182582
SRR2123895	Thymus	2.561032312
SRR2123890	Thymus	2.594490745
SRR2123891	Thymus	2.628339205
SRR2123893	Thymus	2.745806982
SRR2123888	Thymus	2.842354165
SRR2123896	Thymus	2.951640571
SRR2123894	Thymus	2.952037541
SRX3594511	Uterus	0.206075536
SRX1438261	Uterus	0.796733961
SRX2994625	Uterus	0.824457493
SRX2994737	Uterus	0.904342278
SRX1438254	Uterus	0.92011948
SRR11939436	Uterus	0.94404956
SRR2946530	Uterus	0.972685303
SRX2994627	Uterus	0.976531543
ERX1886675	Uterus	0.977626495
SRR7703969	Uterus	1.03191388
SRX2994547	Uterus	1.181324585
SRR7703972	Uterus	1.253581504
SRX2994735	Uterus	1.309734993
SRX2994736	Uterus	1.322756541
SRX2994734	Uterus	1.368857729
SRX2994542	Uterus	1.393544703
SRR11939433	Uterus	1.404103098
SRX2994640	Uterus	1.404862805
SRX2994733	Uterus	1.411952245
SRX2994621	Uterus	1.480680807
SRX2994622	Uterus	1.50087699
SRX2994626	Uterus	1.521248277
SRX2994624	Uterus	1.522271233
SRX2994546	Uterus	1.541321542
SRR11939435	Uterus	1.581811583
SRX2994623	Uterus	1.598215592
SRX3594510	Uterus	1.638871792
SRX1438264	Uterus	1.73038128
SRX3594517	Uterus	1.748391673
SRX2994548	Uterus	1.799747975
ERR3991151	Uterus	1.812020054
SRX2994620	Uterus	1.835057793
SRR7703968	Uterus	1.859154175
SRX3594496	Uterus	1.866367188
ERR3991149	Uterus	1.925122145
ERR3991150	Uterus	1.927144388
SRX1438272	Uterus	1.935329617
SRX3594513	Uterus	1.984648406
SRX2994549	Uterus	2.065551633
SRX3594514	Uterus	2.130161227
SRX2994619	Uterus	2.136032865
SRX1438268	Uterus	2.161031483
SRX3594516	Uterus	2.211151782
SRX2994545	Uterus	2.268337672
SRX3594498	Uterus	2.363678805
SRR2183561	Uterus	2.434719757
SRX3594503	Uterus	2.52015292
SRX2994408	Uterus	2.564798599
SRR2183562	Uterus	2.569050633
SRX2992341	Uterus	2.584402626
SRX3594509	Uterus	2.585606761
SRX3594502	Uterus	2.633186827
SRX2994409	Uterus	2.689493743
SRR2183566	Uterus	2.770392472
SRX3594506	Uterus	2.78488251
SRX3594504	Uterus	2.814126473
SRR2183565	Uterus	2.902644368
SRR2550374	Uterus	2.933739369
SRR7876112	Uterus	2.958745255
SRR7876126	Uterus	3.037371151
SRR7876134	Uterus	3.044775115
SRR2183564	Uterus	3.050884218
SRR7876087	Uterus	3.068851179
SRR7876082	Uterus	3.069572428
SRR6425121	Uterus	3.088176205
SRR7876131	Uterus	3.129315333
SRR7876135	Uterus	3.14459462
SRR5801938	Uterus	3.146298414
SRR2183563	Uterus	3.153161167
SRR7876090	Uterus	3.20709962
SRR2550375	Uterus	3.210089415
SRR2183560	Uterus	3.243916414
SRR7876078	Uterus	3.263910427
SRR7876127	Uterus	3.269447637
SRR5801939	Uterus	3.282666793
SRR7876094	Uterus	3.300560422
SRR7876130	Uterus	3.309202823
SRR2550376	Uterus	3.319015674
SRR2183569	Uterus	3.350348302
SRR7876083	Uterus	3.377206365
SRR7876074	Uterus	3.389682581
SRR2183567	Uterus	3.400871651
SRR2183559	Uterus	3.416057665
SRR7267796	Uterus	3.417446006
SRR7876079	Uterus	3.460347439
SRR7876108	Uterus	3.461961722
SRR6425133	Uterus	3.468557382
SRR7876086	Uterus	3.470699672
SRR7267799	Uterus	3.474266388
SRR6425124	Uterus	3.483380227
SRR6425075	Uterus	3.485405444
SRR7876106	Uterus	3.487670662
SRR7876123	Uterus	3.530561964
SRR7876091	Uterus	3.536887805
SRR7876075	Uterus	3.545317157
SRR934629	Uterus	3.547261151
SRR7876097	Uterus	3.553611909
SRR6425085	Uterus	3.563939074
SRR6425123	Uterus	3.567308873
SRR7876107	Uterus	3.580179501
SRR2183568	Uterus	3.607624801
SRR7876113	Uterus	3.617785099
SRR6425076	Uterus	3.652047137
SRR6425135	Uterus	3.697991052
SRR7876116	Uterus	3.699209907
SRR7876117	Uterus	3.709845106
SRR7267797	Uterus	3.742919521
SRR8247557	Uterus	3.756023685
SRR6425084	Uterus	3.763891472
SRR6425092	Uterus	3.764603483
SRR6425077	Uterus	3.775089954
SRR7876095	Uterus	3.796540859
SRR6425086	Uterus	3.801248278
SRR7876096	Uterus	3.822688549
SRR6425134	Uterus	3.832755863
SRR7876124	Uterus	3.887760372
SRR2183570	Uterus	3.900424008
SRR6217851	Uterus	3.913470129
SRR7876102	Uterus	3.935000653
SRR8247552	Uterus	3.939431964
SRR7876111	Uterus	3.952442044
SRR6217849	Uterus	3.972537349
SRR7876103	Uterus	3.98887879
SRR6217850	Uterus	4.036468958
SRR7267798	Uterus	4.061135309
SRR934630	Uterus	4.080821876
SRR6425093	Uterus	4.128610152
SRR651719	Uterus	4.174784381
SRR6425112	Uterus	4.251239553
SRR6425122	Uterus	4.290738522
SRR8247555	Uterus	4.317424336
SRR6425094	Uterus	4.331582407
SRR651716	Uterus	4.415563446
SRR8247553	Uterus	4.440575135
SRR934627	Uterus	4.453406953
SRR934628	Uterus	4.497470771
SRR8247554	Uterus	4.532418518
SRR6425110	Uterus	4.538899227
SRR8247556	Uterus	4.55965137
SRR651720	Uterus	4.606843237
SRR6425111	Uterus	4.687841918
SRX218952	Uterus	4.714743093
SRR6425109	Uterus	4.789091059
SRR6425102	Uterus	4.804511455
SRR6425101	Uterus	4.974826723
SRR6425100	Uterus	5.043537473
SRR934623	Uterus	5.059152471
SRR651712	Uterus	5.194230337
SRR651713	Uterus	5.38741214
SRR934624	Uterus	5.399032219
SRR651715	Uterus	5.413858911
SRR651714	Uterus	5.475974292
SRR934625	Uterus	5.637801582
SRR934626	Uterus	5.710710572
